Faculty,Partner University,PU Course,PU Course Title,PU Course Units,NUS Course,NUS Course Title,NUS Course Units,Pre Approved
School of Computing,"University of Hong Kong, The",SDST3609,The statistics of investment risk,6.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,"University of Hong Kong, The",SDST4609,Big data analytics,6.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,"University of Hong Kong, The",SDST3618,Derivatives and risk management,6.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,"University of Hong Kong, The",IIMT 3663,Internet and mobile applications,6.00,BT3103,Application Systems Developmen,4.00,False
School of Computing,"University of Hong Kong, The",COMP3297,Introduction to Software Engineering,6.00,CS2103,Software Engineering,4.00,False
School of Computing,"University of Hong Kong, The",ELEC2441,Computer organization and microprocessors,6.00,CS2100,Computer Organisation,4.00,False
School of Computing,"University of Hong Kong, The",COMP3352,Algorithmic Game Theory,6.00,CS4261,Algorithmic Mechanism Design,4.00,False
School of Computing,"University of Hong Kong, The",COMP3358,Distributed and Parallel Computing,6.00,CS4231,Parallel and Distributed Algor,4.00,False
School of Computing,"University of Hong Kong, The",COMP3322,Modern Technologies on World Wide Web,6.00,BT3103,Application Systems Developmen,4.00,False
School of Computing,"University of Hong Kong, The",COMP3314,Machine Learning,6.00,BT4240,Machine Learning for Predictiv,4.00,False
School of Computing,"University of Hong Kong, The",BSDS3003,Data Structures and Algorithms,6.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,"University of Hong Kong, The",BIOF2001,Artificial Intelligence in Medicine,6.00,IS4250,IT-enabled Healthcare Solution,4.00,False
School of Computing,"University of Hong Kong, The",ELEC2845,Applied optimization and applications,6.00,BT3104,Optimization Methods for Busin,4.00,False
School of Computing,"University of Hong Kong, The",COMP3407,Scientific Computing,6.00,BT3104,Optimization Methods for Busin,4.00,False
School of Computing,"University of Hong Kong, The",MATH4602,Scientific Computing,6.00,BT3104,Optimization Methods for Busin,4.00,False
School of Computing,"University of Hong Kong, The",IIMT3642,Managing and Mining Big Data,6.00,IS4242,Intelligent Systems and Techni,4.00,False
School of Computing,"University of Hong Kong, The",COMP3355,Cyber Security,6.00,CS2107,Introduction to Information Se,4.00,False
School of Computing,"University of Hong Kong, The",COMP3252,Algorithm design and analysis,6.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,"University of Hong Kong, The",COMP3251,Algorithm design,6.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,"University of Hong Kong, The",COMP3357,Cryptography,6.00,CS4236,Cryptography Theory and Practi,4.00,False
School of Computing,"University of Hong Kong, The",MKTG3528,Marketing Analytics,6.00,BT4211,Data-Driven Marketing,4.00,False
School of Computing,"University of Hong Kong, The",SDST3615,Practical mathematics for investment,6.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,"University of Hong Kong, The",MKTG3530,Big Data Marketing,6.00,BT4211,Data-Driven Marketing,4.00,False
School of Computing,"University of Hong Kong, The",MATH3906,Financial calculus,6.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,"University of Hong Kong, The",SDST4608,Market risk analysis,6.00,BT4013,Analytics for Capital Market T,4.00,False
School of Computing,"University of Hong Kong, The",COMP3278,Introduction to database management systems,6.00,IT2002,Database Technology and Manage,4.00,False
School of Computing,"University of Hong Kong, The",COMP3270,Artificial Intelligence,6.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,"University of Hong Kong, The",COMP3230,Principles of Operating Systems,6.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,"University of Hong Kong, The",IIMT3686,Information Systems Audit and Control,6.00,IS4234,"Governance, Regulation, and Co",4.00,False
School of Computing,"University of Hong Kong, The",COMP3320,Electronic Commerce Technology,6.00,IS3240,Digital Platform Strategy and,4.00,False
School of Computing,"University of Hong Kong, The",ELEC4547,Emerging technology for VR/AR,6.00,IS4248,Digital Business and the Metav,4.00,False
School of Computing,"University of Hong Kong, The",BSIM3017,Database System,6.00,IT3010,Data Management for Business A,4.00,False
School of Computing,"University of Hong Kong, The",IIMT2641,Introduction to Business Analytics,6.00,BT1101,Introduction to Business Analy,4.00,True
School of Computing,"University of Hong Kong, The",BSIM4020,Information society issues and policy,6.00,IFS4101,Legal Aspects of Information S,4.00,False
School of Computing,"University of Hong Kong, The",BSIM4020,Information society issues and policy,6.00,IS4234,"Governance, Regulation, and Co",4.00,False
School of Computing,"University of Hong Kong, The",SDST3905,"Introduction to financial derivatives""",6.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,"University of Hong Kong, The",FINA4341,Quantitative Risk Management,6.00,BT4016,Risk Analytics for Financial S,4.00,False
School of Computing,"University of Hong Kong, The",MKTG3531,Strategic Marketing Management,6.00,IS4241,Social Media Network Analysis,4.00,False
School of Computing,"University of Hong Kong, The",COMP3270,Artificial Intelligence,6.00,IS4151,AIoT Solutions and Development,4.00,False
School of Computing,"University of Hong Kong, The",COMP3340,Applied Deep Learning,6.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,"University of Hong Kong, The",COMP3312,Law and ethics in data science,6.00,IS4233,Legal Aspects of Information T,4.00,False
School of Computing,"University of Hong Kong, The",LLAW3254,"Law, Innovation, Technology, Entrepreneurship: Tech Startup Law",6.00,IS4234,"Governance, Regulation, and Co",4.00,False
School of Computing,"University of Hong Kong, The",LLAW3254,"Law, Innovation, Technology, Entrepreneurship: Tech Startup Law",6.00,IS4233,Legal Aspects of Information T,4.00,False
School of Computing,"University of Hong Kong, The",FITE3010,Big data and data mining,6.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,"University of Hong Kong, The",IIMT3603,Project Management,6.00,IS4100,IT Project Management,4.00,False
School of Computing,"University of Hong Kong, The",ELEC4546,Investment and trading for engineering students,6.00,IS4226,Systematic Trading Strategies,4.00,False
School of Computing,"University of Hong Kong, The",COMP3516,Data analytics for IoT,6.00,BT4221,Advanced Analytics with Big Da,4.00,False
School of Computing,"University of Hong Kong, The",IIMT3601,Database Management,6.00,BT2102,Data Management and Visualisat,4.00,False
School of Computing,"University of Hong Kong, The",IIMT3603A,Project Management,6.00,IS4100,IT Project Management,4.00,False
School of Computing,"University of Hong Kong, The",COMP2120,Computer Organization,6.00,CS2100,Computer Organisation,4.00,False
School of Computing,"University of Hong Kong, The",COMP3311,Legal Aspects of Computing,6.00,IS4233,Legal Aspects of Information T,4.00,False
School of Computing,"University of Hong Kong, The",IIMT3686A,Information Systems Audit and Control,6.00,IS4234,"Governance, Regulation, and Co",4.00,False
School of Computing,"University of Hong Kong, The",COMP3234,Computer and Communication Networks,6.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,"University of Hong Kong, The",COMP3250,Design and Analysis of Algorithms,6.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,"University of Hong Kong, The",COMP3271,Computer Graphics,6.00,CS3241,Computer Graphics,4.00,False
School of Computing,"University of Hong Kong, The",COMP3314,Machine Learning,6.00,CS3244,Machine Learning,4.00,False
School of Computing,"University of Hong Kong, The",COMP3317,Computer vision,6.00,CS4243,Computer Vision and Pattern Re,4.00,False
School of Computing,"University of Hong Kong, The",ELEC3443,Computer networks,3.00,CS2105,Introduction to Computer Netwo,4.00,False
School of Computing,"University of Hong Kong, The",COMP1117,Computer Programming,6.00,CS1010S,Programming Methodology,4.00,True
School of Computing,"University of Hong Kong, The",COMP2121,Discrete Mathematics,3.00,CS1231,Discrete Structures,4.00,True
School of Computing,"University of Hong Kong, The",COMP2119,Introduction to Data Structures and Algorithms,6.00,CS2040,Data Structures and Algorithms,4.00,False
School of Computing,"University of Hong Kong, The",COMP2396,object-oriented Programming and Java,6.00,CS2030,Programming Methodology II,4.00,False
School of Computing,"University of Hong Kong, The",BSIM3017,Database System,6.00,IT2002,Database Technology and Manage,4.00,False
School of Computing,"Chinese University of Hong Kong, The",MGNT4090,Technology and Innovation Management,6.00,IS4261,Designing AI-driven Business I,4.00,False
School of Computing,"Chinese University of Hong Kong, The",AIST3510,Human-computer Interaction,3.00,IS4152,Affective Computing,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI3150,Introduction to Operating Systems,3.00,CS2106,Introduction to Operating Syst,4.00,False
School of Computing,"Chinese University of Hong Kong, The",SEEM4680,"Technology, Consulting and Analytics in Practice",3.00,IS4243,Digital Transformation Consult,4.00,False
School of Computing,"Chinese University of Hong Kong, The",DSME4220,Data Mining for Business Intelligence,3.00,IS4240,Business Intelligence Systems,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI4190,Introduction to Social Networks,3.00,IS4241,Social Media Network Analysis,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI3160,Design and Analysis of Algorithms,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI3260,PRINCIPLES OF COMP GRAPHICS,3.00,CS3241,Computer Graphics,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI2720,Building Web Applications,3.00,CS3226,Web Programming and Applicatio,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI3100,Software Engineering,3.00,CS3219,Software Engineering Principle,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI4160,Distributed and Parallel Computing,3.00,CS3210,Parallel Computing,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI3180,Principles of Programming Languages,3.00,CS2104,Programming Language Concepts,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI3280,Introduction to Multimedia Systems,3.00,CS2108,Introduction to Media Computin,4.00,False
School of Computing,"Chinese University of Hong Kong, The",AIST4010,Foundation of Applied Deep Learning,3.00,CS5242,Neural Networks and Deep Learn,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI3130,Formal Lang & Automata Theory,3.00,CS3231,Theory of Computation,4.00,False
School of Computing,"Chinese University of Hong Kong, The",IERG4100,Wireless Communication Systems,3.00,CS4222,Wireless Networking,4.00,False
School of Computing,"Chinese University of Hong Kong, The",IERG4150,Introduction to Cryptography,3.00,CS4236,Cryptography Theory and Practi,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI3190,Introduction to Discrete Mathematics and Algorithms,3.00,CS3230,Design and Analysis of Algorit,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI3230,Fundamentals of Artificial Intelligence,3.00,CS2109S,Introduction to AI and Machine,4.00,False
School of Computing,"Chinese University of Hong Kong, The",CSCI4180,Introduction to Cloud Computing and Storage,3.00,CS5224,Cloud Computing,4.00,False
School of Computing,"Chinese University of Hong Kong, The",IERG4004,E-payment Systems and Cryptocurrency Technologies,3.00,IS4303,IT-mediated financial solution,4.00,False
School of Computing,"Chinese University of Hong Kong, The",MKTG4190,MACHINE LEARNING PRACTICES IN MARKETING,3.00,BT4211,Data-Driven Marketing,4.00,False
School of Computing,"Chinese University of Hong Kong, The",FTEC5510,Advanced Financial Infrastructure,3.00,IS4226,Systematic Trading Strategies,4.00,False
